proveedor,algoritmo,k_o_grupos,silueta_gower,davies_bouldin,calinski_harabasz,n_grupos,pct_ruido,ari_vs_modalidad,ari_vs_cuartil_presupuesto,entropia_tamanos,cobertura,base_aleatoria,base_modalidad,descalificado,motivos_descalificacion,segundos,notas
P3,Jerárquico (average),4,0.3617750108242035,0.9377619232580755,347.8785497340272,4,0.0,-0.0674359209646788,-7.521874399905735e-05,0.1957272043004705,100.0,-0.015286323614418507,0.34598323702812195,True,entropía de tamaños 0.196 < 0.5,0.13,
P3,Jerárquico (average),5,0.5169652700424194,1.149815764786128,549.8531045669021,5,0.0,0.5443481768481162,0.009222742719866176,0.5674706108134014,100.0,-0.02120988443493843,0.34598323702812195,False,,0.22,
P3,Jerárquico (average),6,0.5025684237480164,1.2014608609404984,538.5061554535115,6,0.0,0.45671524767961197,0.009510672786483782,0.5872697900239463,100.0,-0.023716960102319717,0.34598323702812195,False,,0.14,
P3,Jerárquico (average),7,0.4749085009098053,1.0449890548226124,449.64270756681464,7,0.0,0.4567180230316067,0.009512414062717722,0.5412639058428876,100.0,-0.02567189559340477,0.34598323702812195,False,,0.15,
P3,Jerárquico (average),8,0.43145862221717834,1.0590370921037986,402.70300187827934,8,0.0,0.4601323077622572,0.0091279328499917,0.519631779544332,100.0,-0.03260117769241333,0.34598323702812195,False,,0.15,
P3,Jerárquico (average),9,0.3806018829345703,1.084988670478197,353.5492928202378,9,0.0,0.46014274299740116,0.009120598552171011,0.4932251763344191,100.0,-0.030537564307451248,0.34598323702812195,True,entropía de tamaños 0.493 < 0.5,0.15,
P3,Jerárquico (average),10,0.40942615270614624,1.0721705279900846,436.12710521377164,10,0.0,0.5866341797900039,0.04689498113149384,0.5782745953119404,100.0,-0.04334927350282669,0.34598323702812195,False,,0.15,
P3,K-Medoids (PAM),3,0.5271061062812805,1.3657066970083598,1032.3442802280065,3,0.0,0.4916554779544323,0.009159079241191394,0.8534001619364089,100.0,-0.003966229967772961,0.34598323702812195,False,,0.1,FasterPAM
P3,K-Medoids (PAM),4,0.3741256594657898,1.3132615829176637,849.0813788706109,4,0.0,0.23182816633311304,0.01320579676415642,0.8946220295772476,100.0,-0.015286323614418507,0.34598323702812195,False,,0.09,FasterPAM
P3,K-Medoids (PAM),5,0.3345130681991577,1.2553371139762957,943.8839608113587,5,0.0,0.35497800544985847,0.09144025717486291,0.9375876689923763,100.0,-0.02120988443493843,0.34598323702812195,True,no supera la línea base modalidad (0.3345 <= 0.3460),0.14,FasterPAM
P3,K-Medoids (PAM),6,0.2937737703323364,1.4464174109626855,850.185087871949,6,0.0,0.4180780839825248,0.10995049347684925,0.9550038561449197,100.0,-0.023716960102319717,0.34598323702812195,True,no supera la línea base modalidad (0.2938 <= 0.3460),0.1,FasterPAM
P3,K-Medoids (PAM),7,0.29179707169532776,1.3114579174960646,842.1511142583353,7,0.0,0.2938212930424686,0.18336160988487488,0.9815895934678058,100.0,-0.02567189559340477,0.34598323702812195,True,no supera la línea base modalidad (0.2918 <= 0.3460),0.1,FasterPAM
P3,K-Medoids (PAM),8,0.30188533663749695,1.2522168934522124,876.3942042375529,8,0.0,0.265312756497772,0.17377763502225574,0.9604709835254966,100.0,-0.03260117769241333,0.34598323702812195,True,no supera la línea base modalidad (0.3019 <= 0.3460),0.11,FasterPAM
P3,K-Medoids (PAM),9,0.3046635687351227,1.3017582445158353,823.315113675572,9,0.0,0.262545025015983,0.14731150367989387,0.951997143229498,100.0,-0.030537564307451248,0.34598323702812195,True,no supera la línea base modalidad (0.3047 <= 0.3460),0.09,FasterPAM
P3,K-Medoids (PAM),10,0.29041939973831177,1.319505103831527,772.9159308449471,10,0.0,0.20716462307676395,0.12614782485386755,0.9653781276261238,100.0,-0.04334927350282669,0.34598323702812195,True,no supera la línea base modalidad (0.2904 <= 0.3460),0.13,FasterPAM
P3,DBSCAN/HDBSCAN,3,0.5345303416252136,1.3619592435253163,1037.0973772192779,3,0.6666666666666666,0.47148331006413247,0.009593002137926855,0.8707270181212339,99.33333333333333,-0.003966229967772961,0.34598323702812195,False,,0.0,HDBSCAN(paquete hdbscan) mcs=30
P3,Gaussian Mixture,3,0.3220278322696686,2.084997864308414,444.05350575943083,3,0.0,0.8642442028368251,0.02788862160384833,0.8894129833847592,100.0,-0.003966229967772961,0.34598323702812195,True,no supera la línea base modalidad (0.3220 <= 0.3460),0.03,"BIC=-303,235"
P3,Gaussian Mixture,4,0.3949333429336548,1.7451391204608293,801.9239841016453,4,0.0,0.6381022086068419,0.030663665716803616,0.9048714269754711,100.0,-0.015286323614418507,0.34598323702812195,False,,0.04,"BIC=-335,089"
P3,Gaussian Mixture,5,0.35853108763694763,1.6081959956827263,702.7662407821022,5,0.0,0.6185703699237989,0.030529886344070584,0.8110344099118604,100.0,-0.02120988443493843,0.34598323702812195,False,,0.06,"BIC=-324,960"
P3,Gaussian Mixture,6,0.37010303139686584,1.6676003881044388,676.4062956089209,6,0.0,0.6964607634624056,0.04099202753745367,0.8339606542085981,100.0,-0.023716960102319717,0.34598323702812195,False,,0.06,"BIC=-351,639"
P3,Gaussian Mixture,7,0.2830619812011719,2.113255427734132,516.9439634432607,7,0.0,0.6001858839846286,0.023534096575840963,0.7637182547711168,100.0,-0.02567189559340477,0.34598323702812195,True,no supera la línea base modalidad (0.2831 <= 0.3460),0.07,"BIC=-341,327"
P3,Gaussian Mixture,8,0.14544901251792908,3.895840138242052,541.4429837569445,8,0.0,0.44863518394723495,0.04486880925226811,0.8871431320099571,100.0,-0.03260117769241333,0.34598323702812195,True,no supera la línea base modalidad (0.1454 <= 0.3460),0.11,"BIC=-366,084"
P3,Gaussian Mixture,9,0.19612888991832733,3.1409965689922674,547.5403703646136,9,0.0,0.3393242881989038,0.04767384217940424,0.9170451612833173,100.0,-0.030537564307451248,0.34598323702812195,True,no supera la línea base modalidad (0.1961 <= 0.3460),0.11,"BIC=-366,633"
P3,Gaussian Mixture,10,0.17252646386623383,3.642055928120876,428.4022589057281,10,0.0,0.3277971544966782,0.027096631569835845,0.8906341206858525,100.0,-0.04334927350282669,0.34598323702812195,True,no supera la línea base modalidad (0.1725 <= 0.3460),0.15,"BIC=-363,638"
